text,user_id,topic,source,timestamp
"gym vellaali nEnu eeroju, fitness chalaaa important",user_001,health,instagram,2024-06-14
"weekend plans emi undhi, suggest cheyyandi",user_071,general,linkedin,2024-04-30
"idli recipe try chesanu, chalaaa easy ga unndi",user_021,food,facebook,2024-01-06
"college lo assignment submit chesanu, bagaa ippudu",user_083,education,instagram,2024-05-15
"Mahesh performance chala manchi, fans happy unnaaru",user_007,movies,instagram,2024-03-23
"app crash avutundi, fix how telusuu ledu nEnu",user_045,technology,twitter,2024-03-06
"food delivery order chesanu, pesarattu ravaali kosaam waiting undhi nenu",user_013,food,twitter,2024-03-06
"movie review: Kalki story bagundhi, visuals chaala manchi ga",user_001,movies,facebook,2024-06-09
"Vijay Deverakonda dialogue delivery chaala bagundhi, goosebumps vachindi",user_048,movies,twitter,2024-01-20
"mobile update release ayyindi, bugs fix ayyai",user_095,technology,instagram,2024-06-03
"AAP government new scheme announce chesindi, manchi undhi",user_007,politics,linkedin,2024-03-11
"college lo assignment submit chesanu, bagaa ippudu",user_094,education,facebook,2024-01-15
"nenu new book reading chesanu, chalaa interesting undi",user_034,general,whatsapp,2024-03-13
"election results repu vastunnai, vote chesara nuvvu",user_009,politics,youtube,2024-04-14
"meditation start chesanu, mind chalaaa peaceful ga unndi",user_035,general,youtube,2024-02-24
"new Realme launch ayyindi, features chala manchi",user_079,technology,facebook,2024-05-16
"ChatGPT chalaa interesting, learn kavali nenu",user_032,technology,twitter,2024-02-23
"Guntur Kaaram movie chala bagundhi, Allu Arjun acting super undhi",user_011,movies,twitter,2024-04-03
"budget announce chesindi, tax changes ledhu bagundi",user_002,politics,twitter,2024-02-24
"EAMCET result repu vastundi, nervous ga unndi nenu",user_041,education,twitter,2024-03-22
"politics lo corruption chala ekkuva undi, change kavali",user_002,politics,twitter,2024-04-29
"gym velali nenu ee rooju, fitness chalaaa important",user_018,health,youtube,2024-01-16
"Allu Arjun performance chala manchi, fans happy unnrau",user_105,movies,linkedin,2024-03-30
"weekend plans emi undi, suggest cheyyandi",user_010,general,telegram,2024-04-01
"idli recipe try chesanu, chala easy ga unndi",user_003,food,instagram,2024-06-17
"music listen chesanu, anipistuntundi manchi ga ipudu",user_044,general,facebook,2024-02-28
"last over chalaaa thrilling ga undhi, SRH won by 2 runs",user_030,cricket,twitter,2024-03-29
"nEnu new book reading chesanu, chalaa interesting undhi",user_087,general,twitter,2024-06-05
"roti curry chala bagundi, Paradise loo tinali velali manam",user_100,food,twitter,2024-05-07
"diet follow chesanu, weight reduce avutundi slowly",user_082,health,instagram,2024-05-30
"new policy announce chesindi, citizens anipstundi santosham",user_012,politics,twitter,2024-05-11
"family trip plan chesamu, chalaa excited everyone",user_034,general,twitter,2024-01-12
"Devara bgm chalaaa bagundhi, oka sari vintanu",user_003,movies,twitter,2024-03-16
"data science course join chesanu, chalaa useful undhi",user_045,technology,twitter,2024-02-12
"family trip plan chesamu, chalaaa excited everyone",user_014,general,youtube,2024-02-13
"online class loo software nerchukunna, chala useful",user_077,technology,twitter,2024-02-03
"Sunday special idli chestanu, family all ishtam",user_016,food,instagram,2024-04-22
"knee pain undhi naenu, doctor at vellali ee rooju",user_133,health,twitter,2024-03-21
"medicine teesukuntunna, anipstundi manchi ga ippude",user_021,health,youtube,2024-01-17
"gym vellaali naenu ee rooju, fitness chalaa important",user_029,health,facebook,2024-04-28
"online class l0 data science nerchukunna, chala useful",user_015,technology,instagram,2024-02-06
"cricket match bagundi undi yaar, CSK vs RCB epic ga unndi",user_036,cricket,linkedin,2024-06-23
"cricket match bagundhi undhi yaar, DC vs CSK epic ga undi",user_026,cricket,facebook,2024-01-17
"tuition at biology nerchukunna, concept clear ayyindi",user_141,education,facebook,2024-06-27
"fever undhi nEnu, doctor at vellaali eeroju",user_008,health,linkedin,2024-03-11
"dosa chaala bagundi, Chutneys lo tinnali vellaali mnam",user_043,food,twitter,2024-03-17
"drinking water chala ekkuva undi, health improve avutundi",user_046,health,facebook,2024-02-11
"social media chala time waste, limit cheyyali",user_004,general,instagram,2024-01-24
"new Realme launch ayyindi, features chalaaa manchi",user_009,technology,facebook,2024-04-09
"restaurant lo biryani order chesanu, taste chala manchii",user_036,food,twitter,2024-06-17
"AI chala interesting, learn kaavali nenu",user_013,technology,telegram,2024-03-21
"pharmacy lo appointment fix chesanu, waiting undhi nenu",user_037,health,instagram,2024-04-12
"ticket book chesanu Pushpa 2 kosam, chaala excited",user_001,movies,telegram,2024-01-24
"app crash avutundi, fix how telusu ledu naenu",user_112,technology,twitter,2024-03-22
"weekend plans emi undhi, suggest cheyyandi",user_014,general,instagram,2024-03-28
"software paani at naenu, Python use undi",user_090,technology,whatsapp,2024-04-05
"social media chalaaa time waste, limit cheyyali",user_014,general,telegram,2024-03-18
match chudali ante mnam velali stadium ku,user_058,cricket,twitter,2024-02-25
"social media chala time waste, limit cheyyali",user_009,general,twitter,2024-05-25
"weekend intloo rest, chala santosham nenu",user_022,general,instagram,2024-03-18
"ticket book chesanu Dragon kosam, chala excited",user_001,movies,instagram,2024-05-07
"cooking chesanu today, roti curry chala tasty ayyindi",user_027,food,instagram,2024-01-10
"movie review: Kalki story bagundhi, visuals chalaa manchi ga",user_043,movies,twitter,2024-03-07
"family trip plan chesamu, chalaa excited everyone",user_034,general,facebook,2024-05-12
"AI chala interesting, learn kavalli nEnu",user_006,technology,twitter,2024-01-06
"Allu Arjun performance chala manchii, fans happy unnrau",user_024,movies,youtube,2024-06-01
"gongura chicken recipe try chesanu, chalaa easy ga undhi",user_044,food,twitter,2024-01-30
"MP speech bagundhi ledu, promises only chestunnadu",user_071,politics,instagram,2024-03-17
"ott release rrepu Devara, manam chudali together intloo l0",user_003,movies,facebook,2024-06-18
"movie review: Kalki story bagundi, visuals chaala manchii",user_001,movies,facebook,2024-01-13
"food delivery order chesanu, idli raaavaali koosam waiting undi naenu",user_097,food,facebook,2024-02-13
"music listen chesanu, anipstundi manchii ipudu",user_080,general,instagram,2024-04-27
"Devara bgm chaala baagundi, oka sari vintanu",user_003,movies,twitter,2024-05-28
"study chesanu biology kosam, chaala difficult undhi",user_048,education,instagram,2024-04-21
"friends tho group study chesamu, chala helpful undi",user_019,education,twitter,2024-04-30
"lunch loo idli tinna, chaala santhosam nenu",user_027,food,whatsapp,2024-04-16
"cricket undhi chaala interesting, SRH vs CSK ee weekend",user_053,cricket,instagram,2024-02-29
"politics l0 corruption chalaa ekkuva unndi, change kaavali",user_007,politics,instagram,2024-01-28
"hero introduction scene chalaa manchi ga, whistle vesamu",user_044,movies,facebook,2024-02-17
"semester results manchi ga, family santhosham undi",user_019,education,instagram,2024-03-02
"political rally loo crowd chalaaa ekkuva, speech inspiring undhi",user_008,politics,youtube,2024-01-30
"drinking water chaala ekkuva undhi, health improve avutundi",user_046,health,instagram,2024-01-28
"tech conference ee rooju, Python talk chaala manchi ga",user_060,technology,youtube,2024-02-03
"new iPhone launch ayyindi, features chalaaa manchi ga",user_004,technology,instagram,2024-03-01
"ee roju chala bagundhi ga undhi, santosham naenu",user_009,general,youtube,2024-02-23
"hero introduction scene chalaaa manchi, whistle vesamu",user_027,movies,youtube,2024-01-25
"biology paper chala easy ga undi, confident ga rasanu",user_015,education,youtube,2024-02-26
"new Realme launch ayyindi, features chaala manchi",user_015,technology,twitter,2024-01-21
match chudali ante manam velali stadium kii,user_087,cricket,twitter,2024-02-08
"Vijay Deverakonda performance chala manchi ga, fans happy unnrau",user_011,movies,twitter,2024-01-19
"music listen chesanu, anipistundi manchi ippude",user_004,general,whatsapp,2024-01-18
"ee roju chalaaa bagundi ga undi, santhosam nEnu",user_038,general,facebook,2024-04-02
"iPhone vs OnePlus comparison chuudali, which better undhi",user_022,technology,twitter,2024-05-19
"tech conference ee roju, mobile talk chalaaa manchi",user_031,technology,instagram,2024-02-07
"new year resolution follow chesanu, manchi ga progress",user_004,general,facebook,2024-02-27
"health checkup chesanu, doctor said baagundi unndi all",user_038,health,linkedin,2024-03-08
"mirchi bajji chaala bagundi, amma cheyyi vanta lo tinnali velali manamu",user_100,food,twitter,2024-03-23
"new policy announce chesindi, citizens anipstundi santhosham",user_096,politics,instagram,2024-04-30
"history paper chaala easy ga undhi, confident ga rasanu",user_133,education,instagram,2024-03-19
"election campaign start ayyindi, manamu vote kosaam YSRCP",user_008,politics,telegram,2024-02-23
"exam hall ticket download chesanu, ready unndi naenu",user_005,education,twitter,2024-03-26
"software paani at naenu, mobile use undhi",user_009,technology,linkedin,2024-02-14
"MLA speech bagundi ledu, promises only chestunnadu",user_018,politics,twitter,2024-04-13
"Paradise lo pulihora best undi, price also reasonable",user_027,food,youtube,2024-03-16
"library loo study chesanu, peaceful ga undi",user_005,education,twitter,2024-01-10
"cooking chesanu today, gongura chicken chala tasty ayyindi",user_011,food,telegram,2024-01-13
"Samsung vs Realme comparison chuudali, which better undhi",user_099,technology,twitter,2024-05-10
"lunch lo idli tinna, chala santhosham nEnu",user_011,food,twitter,2024-01-18
"team selection baagundi ledu, KL Rahul ledhu select chesaru",user_043,cricket,instagram,2024-04-19
"cinema chuudali vellaali ee rooju, Pushpa 2 release ayyindi",user_009,movies,youtube,2024-02-02
"ott release repuu Devara, manam chudali together intloo l0",user_109,movies,instagram,2024-06-01
"study chesanu physics kosam, chalaaa difficult unndi",user_003,education,instagram,2024-01-11
"Vijay Deverakonda performance chalaa manchi ga, fans happy unnaru",user_137,movies,twitter,2024-02-21
"Hardik batting chalaa baagundi, fan unndi nEnu",user_009,cricket,instagram,2024-01-23
"cricket undi chalaaa interesting, RCB vs SRH ee weekend",user_014,cricket,instagram,2024-05-28
"knee pain undi nEnu, doctor at vellaali ee rooju",user_022,health,instagram,2024-06-23
"tech conference ee rooju, Python talk chalaa manchi",user_045,technology,whatsapp,2024-04-12
"rain ravali undi, intlo lo anipistuntundi manchi ga",user_004,general,telegram,2024-01-15
BRS vs Congress debate chalaaa intense ga undi,user_085,politics,facebook,2024-02-20
"new OnePlus launch ayyindi, features chalaaa manchii",user_026,technology,telegram,2024-04-07
"rain raaavaali unndi, inlo lo anipistuntundi manchi ga",user_054,general,youtube,2024-01-07
"Rohit batting chalaaa bagundhi, fan unndi naenu",user_053,cricket,instagram,2024-01-30
"NTR performance chaala manchii, fans happy unnaaru",user_001,movies,twitter,2024-01-08
"team selection bagundi ledu, Virat ledhu select chesaru",user_059,cricket,instagram,2024-01-24
"online class l0 Python nerchukunna, chalaa useful",user_013,technology,twitter,2024-04-13
"Paradise lo mirchi bajji best unndi, price also reasonable",user_008,food,instagram,2024-05-19
"Mahesh performance chala manchi, fans happy unnaru",user_085,movies,twitter,2024-05-05
"tuition at biology nerchukunna, concept clear ayyindi",user_039,education,whatsapp,2024-06-07
"ott release repuu Pushpa 2, manamu choodali together intlo lo",user_031,movies,twitter,2024-06-03
"medicine teesukuntunna, anipstundi manchi ipudu",user_086,health,facebook,2024-02-24
KKR win chesindi bro! celebration time unndi,user_012,cricket,twitter,2024-03-25
"cricket undi chala interesting, MI vs CSK ee weekend",user_047,cricket,twitter,2024-06-03
"Sunday special gongura chicken chestanu, family all istam",user_065,food,instagram,2024-04-23
"biryani chalaa bagundi, amma cheyyi vanta lo tinnali velali manamu",user_033,food,facebook,2024-04-27
"music listen chesanu, anipistuntundi manchi ga ippude",user_035,general,telegram,2024-05-18
"clinic lo treatment chesaru, chalaa manchii doctors",user_039,health,instagram,2024-01-02
"Dhoni batting chalaaa bagundhi, fan undhi naenu",user_085,cricket,instagram,2024-01-16
"AAP government new scheme announce chesindi, manchi ga undi",user_006,politics,instagram,2024-05-11
"10th board result repuu vastundi, nervous ga undhi naenu",user_079,education,instagram,2024-04-06
"IPL season start ayyindi, chala excited ga bagaa nenu",user_140,cricket,twitter,2024-02-16
"health checkup chesanu, doctor said bagundi undhi all",user_086,health,twitter,2024-03-15
"ee week chaala busy ga undhi, tired anipistuntundi nenu",user_011,general,youtube,2024-03-30
"restaurant lo roti curry order chesanu, taste chaala manchii",user_006,food,facebook,2024-05-26
"lunch lo gongura chicken tinna, chaala santosham nenu",user_012,food,instagram,2024-02-22
"Vijay Deverakonda dialogue delivery chaala baagundi, goosebumps vachindi",user_028,movies,instagram,2024-04-25
"UPSC result repuu vastundi, nervous ga unndi naenu",user_089,education,instagram,2024-03-23
"software paani at nenu, Python use unndi",user_097,technology,instagram,2024-04-08
AAP vs AAP debate chalaa intense ga undhi,user_012,politics,facebook,2024-06-01
"budget announce chesindi, tax changes ledu bagundhi",user_013,politics,telegram,2024-02-02
"health checkup chesanu, doctor said baagundi undi all",user_002,health,youtube,2024-04-27
"medicine teesukuntunna, anipstundi manchi ga ippude",user_060,health,twitter,2024-01-19
"biology paper chalaaa easy ga undhi, confident ga rasanu",user_058,education,twitter,2024-05-04
"Devara movie chaala bagundhi, Allu Arjun acting super unndi",user_018,movies,twitter,2024-05-03
"BJP government new scheme announce chesindi, manchi unndi",user_002,politics,youtube,2024-02-05
"software paani at nEnu, app use undhi",user_045,technology,youtube,2024-05-31
"amma cheyyi biryani taste chalaa bagundi, miss unndi naenu",user_128,food,telegram,2024-03-17
"election results repuu vastunnai, vote chesara nuvu",user_082,politics,instagram,2024-02-25
"interval block chalaaa thrilling, HanuMan hit avutundi anipistundi",user_001,movies,telegram,2024-04-17
"new iPhone launch ayyindi, features chala manchi ga",user_032,technology,telegram,2024-06-23
"back pain chaala ekkuva undi, rest teesukuntunna",user_121,health,telegram,2024-05-06
"election campaign start ayyindi, manam vote kosam BJP",user_002,politics,youtube,2024-02-24
"election campaign start ayyindi, manam vote kosam TDP",user_002,politics,instagram,2024-03-22
"biryani chalaa bagundi, MTR l0 tinali velali manamu",user_029,food,twitter,2024-02-16
"tech conference ee roju, AI talk chalaa manchi",user_066,technology,twitter,2024-02-05
"government hospital l0 treatment chesaru, chala manchi doctors",user_038,health,facebook,2024-03-02
"hero introduction scene chaala manchi, whistle vesamu",user_063,movies,twitter,2024-04-08
"pesarattu chaala bagundi, Bawarchi loo tinnali vellaali manam",user_094,food,twitter,2024-04-19
"Sunday special gongura chicken chestanu, family all istam",user_132,food,twitter,2024-05-12
"new policy announce chesindi, citizens anipistundi santhosham",user_029,politics,youtube,2024-06-22
"study chesanu computer science koosam, chala difficult undhi",user_088,education,instagram,2024-04-02
"IPL finals ee rooju chudali, chalaa excited nenu",user_073,cricket,instagram,2024-03-15
"Bawarchi lo dosa best undhi, price also reasonable",user_088,food,twitter,2024-04-24
"lunch lo dosa tinna, chalaa santosham nenu",user_043,food,facebook,2024-05-05
"friends too group study chesamu, chaala helpful unndi",user_099,education,instagram,2024-01-28
"Samsung vs Google Pixel comparison choodali, which better undi",user_012,technology,youtube,2024-04-24
"coding project complete chesanu, chaala santosham nEnu",user_009,technology,facebook,2024-05-25
"election results repu vastunnai, vote chesara nuvvu",user_007,politics,telegram,2024-01-25
"ee week chala busy ga unndi, tired anipstundi nenu",user_044,general,instagram,2024-01-19
"cold undi naenu, doctor at velali eeroju",user_135,health,telegram,2024-01-10
"data science course join chesanu, chaala useful unndi",user_069,technology,facebook,2024-06-21
"yoga start chesanu, stress chalaaa reduce ayyindi",user_093,health,twitter,2024-05-20
"amma cheyyi vanta lo pulihora best undi, price also reasonable",user_045,food,twitter,2024-06-09
"ticket book chesanu Dragon kosaam, chalaa excited",user_146,movies,instagram,2024-05-12
"cinema choodali vellaali ee rooju, Dragon release ayyindi",user_051,movies,twitter,2024-05-01
"coding project complete chesanu, chala santhosham nenu",user_056,technology,twitter,2024-04-26
"interval block chalaa thrilling, Salaar hit avutundi anipistundi",user_017,movies,facebook,2024-05-12
"Bumrah batting chalaaa baagundi, fan unndi nenu",user_014,cricket,whatsapp,2024-03-02
"weekend plans emi unndi, suggest cheyyandi",user_080,general,telegram,2024-03-13
"NTR dialogue delivery chalaa bagundhi, goosebumps vachindi",user_003,movies,twitter,2024-01-22
"budget announce chesindi, tax changes ledu bagundhi",user_092,politics,facebook,2024-02-20
MI win chesindi bro! celebration time undi,user_013,cricket,telegram,2024-05-16
"app update release ayyindi, bugs fix ayyai",user_013,technology,facebook,2024-06-14
"cricket match bagundi unndi yaar, India vs PBKS epic ga undhi",user_072,cricket,youtube,2024-02-05
"Paradise lo idli best undhi, price also reasonable",user_043,food,facebook,2024-06-21
"last over chalaaa thrilling ga undhi, KKR won by 2 runs",user_053,cricket,instagram,2024-02-12
"cricket match bagundhi undi yaar, India vs PBKS epic ga undhi",user_013,cricket,telegram,2024-04-02
Congress vs BRS debate chalaaa intense ga unndi,user_111,politics,instagram,2024-03-31
"cooking chesanu today, idli chala tasty ayyindi",user_043,food,telegram,2024-01-30
"lunch loo mirchi bajji tinna, chaala santhosham naenu",user_016,food,twitter,2024-03-19
"restaurant lo gongura chicken order chesanu, taste chalaaa manchi",user_010,food,twitter,2024-04-03
"family trip plan chesamu, chalaa excited everyone",user_034,general,facebook,2024-03-24
"cricket undi chalaaa interesting, SRH vs RCB ee weekend",user_006,cricket,instagram,2024-06-18
"interval block chaala thrilling, HanuMan hit avutundi anipistundi",user_028,movies,facebook,2024-02-08
"diet follow chesanu, weight reduce avutundi slowly",user_118,health,twitter,2024-04-06
"cricket match bagundi undhi yaar, India vs MI epic ga undi",user_026,cricket,instagram,2024-05-04
"roti curry recipe try chesanu, chalaaa easy ga undhi",user_016,food,telegram,2024-02-25
"coding project complete chesanu, chalaaa santhosham nEnu",user_045,technology,instagram,2024-03-22
"lunch loo pesarattu tinna, chaala santhosham naenu",user_029,food,youtube,2024-01-10
"biology paper chalaaa easy ga unndi, confident ga rasanu",user_023,education,youtube,2024-03-29
"Rohit century kottadu, chala manchii performance",user_014,cricket,twitter,2024-01-25
"traffic chala ekkuva eeroju, office late ayyanu",user_055,general,twitter,2024-02-16
"Virat batting chalaa bagundi, fan undi nenu",user_014,cricket,twitter,2024-02-24
"data science course join chesanu, chala useful unndi",user_004,technology,facebook,2024-04-28
"amma cheyyi gongura chicken taste chaala baagundi, miss unndi nenu",user_038,food,facebook,2024-03-29
"Sunday special pulihora chestanu, family all ishtham",user_138,food,instagram,2024-06-21
"weekend plans emi undhi, suggest cheyyandi",user_071,general,twitter,2024-01-11
"Ram Charan performance chalaa manchii, fans happy unnrau",user_025,movies,twitter,2024-06-23
"rain ravaali undi, intlo l0 anipistuntundi manchii",user_044,general,twitter,2024-01-29
"political rally l0 crowd chala ekkuva, speech inspiring undhi",user_020,politics,youtube,2024-06-19
"shopping ki vellali repuu, new clothes kavalli nEnu",user_014,general,instagram,2024-05-28
"lunch lo idli tinna, chaala santhosham naenu",user_007,food,youtube,2024-06-30
"Paradise new branch open ayyindi, ee rooju try chedam",user_035,food,instagram,2024-01-03
"college loo assignment submit chesanu, bagaa ippude",user_078,education,twitter,2024-01-06
"coding project complete chesanu, chalaa santosham nenu",user_006,technology,twitter,2024-04-03
"Allu Arjun performance chalaaa manchi ga, fans happy unnaaru",user_021,movies,twitter,2024-01-27
"tech conference ee rooju, mobile talk chalaaa manchi",user_077,technology,youtube,2024-03-27
DC win chesindi bro! celebration time undi,user_040,cricket,facebook,2024-04-02
"pulihora chalaaa baagundi, Chutneys loo tinaali vellali manamu",user_033,food,instagram,2024-03-06
"new Samsung launch ayyindi, features chalaaa manchi ga",user_125,technology,instagram,2024-05-26
"MP opposition leader constituency development chesadu, chalaaa manchi",user_012,politics,facebook,2024-01-07
"tuition at biology nerchukunna, concept clear ayyindi",user_113,education,twitter,2024-05-27
BRS vs BRS debate chalaa intense ga unndi,user_010,politics,facebook,2024-02-25
"new policy announce chesindi, citizens anipstundi santhosham",user_026,politics,facebook,2024-01-11
"IPL finals eeroju chudali, chalaa excited nenu",user_005,cricket,instagram,2024-03-31
"politics loo corruption chalaaa ekkuva undi, change kavali",user_015,politics,linkedin,2024-05-26
"software panni at nEnu, data science use unndi",user_012,technology,facebook,2024-05-23
"Sunday special roti curry chestanu, family all ishtam",user_033,food,instagram,2024-06-05
"nEnu new book reading chesanu, chalaaa interesting unndi",user_044,general,youtube,2024-01-15
"weekend plans emi unndi, suggest cheyyandi",user_020,general,instagram,2024-05-01
"mobile chalaaa interesting, learn kaavali nenu",user_013,technology,facebook,2024-05-05
"friends too group study chesamu, chalaaa helpful undi",user_010,education,instagram,2024-01-16
"budget announce chesindi, tax changes ledu bagundhi",user_012,politics,twitter,2024-05-25
"Chutneys lo dosa best undi, price also reasonable",user_147,food,youtube,2024-06-28
"movie review: Kalki story baagundi, visuals chala manchi",user_015,movies,twitter,2024-03-10
SRH win chesindi bro! celebration time undi,user_013,cricket,instagram,2024-04-10
"online class lo Python nerchukunna, chaala useful",user_032,technology,facebook,2024-01-15
"Kalki movie chala bagundi, Ram Charan acting super undi",user_001,movies,instagram,2024-03-16
"data science course join chesanu, chalaa useful undhi",user_010,technology,twitter,2024-01-10
"ChatGPT update release ayyindi, bugs fix ayyai",user_004,technology,instagram,2024-04-18
"amma cheyyi biryani taste chaala bagundhi, miss undhi nEnu",user_042,food,youtube,2024-01-31
MI win chesindi bro! celebration time undi,user_070,cricket,linkedin,2024-06-11
"exam hall ticket download chesanu, ready unndi nEnu",user_005,education,instagram,2024-03-17
"exam hall ticket download chesanu, ready unndi nEnu",user_108,education,twitter,2024-04-18
"nEnu new book reading chesanu, chaala interesting undi",user_004,general,twitter,2024-02-12
"data science course join chesanu, chaala useful undi",user_136,technology,twitter,2024-06-22
"cricket undhi chaala interesting, India vs RCB ee weekend",user_014,cricket,twitter,2024-03-04
"shopping ki vellaali rrepu, new clothes kaavali nEnu",user_132,general,instagram,2024-02-05
"gym vellali nenu eeroju, fitness chala important",user_040,health,facebook,2024-04-26
"yoga start chesanu, stress chalaaa reduce ayyindi",user_037,health,instagram,2024-02-23
"software update release ayyindi, bugs fix ayyai",user_077,technology,youtube,2024-02-07
"data science course join chesanu, chaala useful unndi",user_006,technology,twitter,2024-06-04
"cricket undi chalaa interesting, DC vs SRH ee weekend",user_024,cricket,facebook,2024-03-14
"study chesanu history kosam, chalaaa difficult undhi",user_088,education,instagram,2024-01-04
"traffic chala ekkuva ee rooju, office late ayyanu",user_061,general,twitter,2024-03-17
"interval block chalaa thrilling, Devara hit avutundi anipistundi",user_025,movies,facebook,2024-03-02
"budget announce chesindi, tax changes ledu baagundi",user_007,politics,telegram,2024-04-17
"tech conference ee rooju, ChatGPT talk chaala manchi ga",user_050,technology,facebook,2024-01-03
"Paradise lo roti curry best undhi, price also reasonable",user_063,food,whatsapp,2024-04-20
"tuition at biology nerchukunna, concept clear ayyindi",user_089,education,telegram,2024-01-10
"college lo assignment submit chesanu, baaga ipudu",user_058,education,facebook,2024-05-30
PBKS win chesindi bro! celebration time undhi,user_015,cricket,facebook,2024-04-09
"Vijay Deverakonda performance chaala manchii, fans happy unnrau",user_015,movies,instagram,2024-05-22
"online class loo Python nerchukunna, chala useful",user_031,technology,twitter,2024-03-15
"Jadeja batting chalaa bagundhi, fan undi nEnu",user_047,cricket,facebook,2024-02-16
"Pushpa 2 movie chaala bagundi, Allu Arjun acting super unndi",user_018,movies,youtube,2024-03-04
"budget announce chesindi, tax changes ledhu bagundhi",user_011,politics,instagram,2024-01-28
"Kalki bgm chalaaa bagundhi, oka sari vintanu",user_028,movies,instagram,2024-05-09
"budget announce chesindi, tax changes ledhuu bagundhi",user_035,politics,twitter,2024-01-23
"CM speech bagundhi ledu, promises only chestunnadu",user_002,politics,twitter,2024-06-08
"friends tho group study chesamu, chala helpful undhi",user_021,education,instagram,2024-01-03
"hero introduction scene chalaa manchii, whistle vesamu",user_017,movies,instagram,2024-03-20
"coding project complete chesanu, chaala santhosam nenu",user_009,technology,instagram,2024-04-08
"gongura chicken recipe try chesanu, chaala easy ga unndi",user_004,food,instagram,2024-04-28
"college lo assignment submit chesanu, baaga ippudu",user_068,education,facebook,2024-06-21
"election campaign start ayyindi, mnam vote koosam BRS",user_009,politics,facebook,2024-06-25
"exam hall ticket download chesanu, ready undhi nenu",user_066,education,whatsapp,2024-01-05
"diet follow chesanu, weight reduce avutundi slowly",user_005,health,linkedin,2024-06-04
"online class l0 software nerchukunna, chaala useful",user_009,technology,twitter,2024-03-21
"movie review: Devara story baagundi, visuals chaala manchi",user_055,movies,instagram,2024-06-07
"Sunday special gongura chicken chestanu, family all ishtam",user_065,food,instagram,2024-01-02
"Pushpa 2 bgm chalaa bagundhi, oka sari vintanu",user_028,movies,facebook,2024-03-13
"last over chalaa thrilling ga undi, India won by 2 runs",user_079,cricket,telegram,2024-02-08
"SSC exams raaavaali unnaru, chalaaa stress ga undi nEnu",user_001,education,youtube,2024-04-06
"interval block chalaaa thrilling, Salaar hit avutundi anipistundi",user_001,movies,instagram,2024-01-25
"data science course join chesanu, chaala useful undhi",user_090,technology,twitter,2024-06-20
"team selection bagundi ledu, Jadeja ledu select chesaru",user_040,cricket,facebook,2024-04-05
"diet follow chesanu, weight reduce avutundi slowly",user_082,health,instagram,2024-05-27
"last over chala thrilling ga unndi, India won by 2 runs",user_010,cricket,telegram,2024-04-13
SRH win chesindi bro! celebration time unndi,user_063,cricket,twitter,2024-06-07
"amma cheyyi vanta lo mirchi bajji best undi, price also reasonable",user_076,food,facebook,2024-06-28
"cinema choodali vellaali eeroju, Devara release ayyindi",user_075,movies,twitter,2024-06-11
"minister speech bagundhi ledu, promises only chestunnadu",user_047,politics,facebook,2024-04-18
"semester results manchi ga, family santhosham undhi",user_083,education,twitter,2024-06-23
"data science course join chesanu, chalaa useful unndi",user_027,technology,twitter,2024-03-07
"MP MP constituency development chesadu, chalaaa manchii",user_013,politics,instagram,2024-06-15
"food delivery order chesanu, roti curry raaavaali kosaam waiting unndi nEnu",user_008,food,instagram,2024-03-11
"gym velali naenu eeroju, fitness chalaa important",user_005,health,youtube,2024-06-15
"interval block chalaaa thrilling, Guntur Kaaram hit avutundi anipistundi",user_015,movies,whatsapp,2024-03-03
"election campaign start ayyindi, manamu vote kosam AAP",user_032,politics,twitter,2024-04-14
"knee pain undhi nEnu, doctor at vellaali ee rooju",user_062,health,facebook,2024-04-09
"health checkup chesanu, doctor said baagundi undhi all",user_021,health,facebook,2024-01-06
"Prabhas dialogue delivery chalaaa bagundi, goosebumps vachindi",user_015,movies,facebook,2024-06-10
"gym vellali naenu eeroju, fitness chaala important",user_046,health,linkedin,2024-06-25
"Devara bgm chalaaa bagundi, oka sari vintanu",user_039,movies,twitter,2024-02-03
"morning walk vellaali nenu, fresh ga anipistuntundi chesanu",user_034,general,twitter,2024-06-19
"politics l0 corruption chala ekkuva undhi, change kavali",user_002,politics,facebook,2024-01-29
"political rally lo crowd chaala ekkuva, speech inspiring unndi",user_032,politics,instagram,2024-03-04
"Apollo lo appointment fix chesanu, waiting unndi nenu",user_136,health,youtube,2024-04-29
"mirchi bajji chaala bagundhi, Bawarchi l0 tinali vellali manam",user_029,food,twitter,2024-04-06
"software chaala interesting, learn kavali naenu",user_013,technology,youtube,2024-03-19
"biology paper chalaa easy ga undi, confident ga rasanu",user_115,education,youtube,2024-05-07
"opposition leader speech baagundi ledu, promises only chestunnadu",user_002,politics,twitter,2024-06-20
"Python chala interesting, learn kaavali nenu",user_022,technology,facebook,2024-03-20
"Sunday special biryani chestanu, family all ishtam",user_138,food,facebook,2024-05-21
"budget announce chesindi, tax changes ledhuu bagundi",user_002,politics,instagram,2024-03-11
"clinic l0 treatment chesaru, chaala manchii doctors",user_009,health,facebook,2024-04-28
"Prabhas performance chalaa manchi, fans happy unnaaru",user_028,movies,facebook,2024-05-11
"election campaign start ayyindi, manam vote kosaam Congress",user_008,politics,instagram,2024-04-22
"online class loo ChatGPT nerchukunna, chala useful",user_026,technology,facebook,2024-06-17
"food delivery order chesanu, mirchi bajji raaavaali kosaam waiting undhi nEnu",user_110,food,twitter,2024-05-16
